,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,862.0,5442.0,11765.0,36000.0,2130.0,3981.5,7285.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,493.0,6060.0,34220.0,129541.055,1400.0,3253.0,7270.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,93.0,1460.0,16250.0,56674.365,936.0,2670.0,5335.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,199.0,4513.685,10912.5,53333.33,216.0,417.0,691.0
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,142.0,1758.24,17288.24,35355.0,1720.0,3472.5,8951.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,84.0,5654.0,94000.0,176510.0,778.0,2107.0,3692.5
14,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,18,5.0,25000.0,25000.0,25000.0,2090.0,2930.0,5103.0
20,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,26,5.0,20000.0,20000.0,20000.0,256.0,342.0,700.0
25,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,33,125.0,2000.0,5117.5,8235.0,195.0,570.0,1415.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,846.0,4605.0,14599.5,74000.0,36.0,151.0,840.0
52,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,71,19.0,8000.0,56500.0,105000.0,13.0,13.0,15.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,255.0,73333.33,143000.0,240000.0,380.0,736.0,1307.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,2919.0,120000.0,200000.0,280000.0,216.0,465.0,897.0
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,31.0,2000.0,7900.0,30000.0,99.0,581.0,1191.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,106.0,11500.0,30000.0,110000.0,19.5,45.0,148.5
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,26.0,232500.0,320000.0,450000.0,175.0,306.5,359.0
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,65.0,146100.0,205000.0,250231.25,1082.0,2157.0,4178.0
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,55.0,5000.0,12850.0,24000.0,200.0,669.0,2134.0
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,7.0,305000.0,1902500.0,3500000.0,423.0,2517.0,3091.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,9.0,110050.0,185025.0,260000.0,219.0,764.0,3111.0
134,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,357,8.0,360000.0,542500.0,725000.0,1981.5,2685.0,21820.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,39.0,70000.0,158206.505,300000.0,345.0,1277.5,2536.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,5.0,266310.0,450000.0,4600000.0,120.0,468.0,618.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,127.0,115000.0,200000.0,300000.0,120.0,210.0,432.0
186,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,460,35.0,113600.0,113600.0,113600.0,541.0,1187.5,1780.0
203,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,503,19.0,24000.0,65000.0,140000.0,450.0,1030.5,1321.0
