,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,1,783.0,8250.0,16900.0,39550.0,1918.0,3660.0,7080.0
1,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,2,466.0,20048.0,69250.0,105000.0,1398.0,3006.0,6740.0
2,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,3,137.0,13652.0,17500.0,65000.0,1150.0,2300.0,3710.0
3,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,4,148.0,2545.56,28500.0,100000.0,165.0,412.0,649.5
4,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,5,8.0,250000.0,250000.0,250000.0,2401.5,4424.0,5832.5
8,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,9,125.0,7200.0,11130.0,13650.0,1270.0,2670.0,4940.0
9,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,10,41.0,40000.0,46666.665,53333.33,600.0,1589.0,4375.0
10,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,11,6.0,18500.0,18500.0,18500.0,1000.0,3642.0,5280.0
51,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,70,603.0,5050.0,35050.55,80000.0,34.0,130.0,913.0
59,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,78,145.0,102479.33,165000.0,224000.0,400.0,709.0,1116.0
69,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,200,2334.0,155000.0,220000.0,290000.0,227.0,478.0,932.5
72,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,203,24.0,51555.0,77680.0,125000.0,20.0,198.5,890.0
73,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,204,84.0,23000.0,32000.0,72131.365,20.0,38.5,124.0
78,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,222,32.0,300000.0,365000.0,500000.0,141.0,235.5,295.5
80,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,240,44.0,165000.0,200000.0,375000.0,982.5,2315.0,4432.5
87,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,247,40.0,15000.0,40000.0,150000.0,181.0,1025.0,2558.0
89,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,261,9.0,128000.0,375604.0,623208.0,260.0,950.0,1100.0
93,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,265,6.0,116400.0,287502.23,458604.46,582.0,697.0,2089.0
136,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,371,31.0,42500.0,214000.0,550000.0,493.0,786.0,2249.0
150,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,402,5.0,190000.0,7646337.5,15102675.0,632.0,730.0,1795.0
155,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,407,104.0,146000.0,260000.0,350000.0,105.0,198.0,451.0
186,1000,Royaume de Belgique,Koninkrijk België,Königreich Belgien,CESSION,460,20.0,250000.0,250000.0,250000.0,1336.0,2678.5,4203.5
