,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,384.0,5000.0,12000.0,25000.0,1915.0,3670.0,6500.5
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,142.0,20133.75,28200.0,80000.0,1730.0,3256.5,7056.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,70.0,13200.0,24600.0,300000.0,149.0,422.0,895.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,46.0,2900.0,3570.0,9500.0,1660.0,3906.0,6400.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,30.0,2200.0,56100.0,110000.0,720.0,1165.0,1910.0
10,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,11,7.0,4500.0,6180.0,7860.0,1965.0,4490.0,4926.0
25,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,33,41.0,6000.0,6000.0,6000.0,190.0,440.0,1208.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,10.0,225000.0,225000.0,225000.0,490.0,1347.5,2397.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,375.0,2500.0,23755.0,77060.0,50.0,150.0,606.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,113.0,41780.5,83541.5,237500.0,421.0,586.0,1020.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1144.0,75600.0,200000.0,302000.0,243.0,464.0,827.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,8.0,17500.0,31250.0,45000.0,77.0,178.0,684.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,26.0,19000.0,26674.0,130674.0,19.0,27.0,79.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,31.0,152076.0,315000.0,365000.0,183.0,355.0,565.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,22.0,90000.0,360000.0,510000.0,1483.0,2839.0,5698.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,20.0,180000.0,209600.0,239200.0,257.5,1490.0,5967.0
93,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,265,6.0,165000.0,190000.0,262500.0,706.0,934.0,2520.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,10.0,750000.0,845318.22,940636.44,2583.0,6318.0,10336.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,42.0,120000.0,185000.0,350000.0,135.0,301.5,492.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,14.0,8000.0,10000.0,35000.0,46.0,221.5,1992.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,39.0,15000.0,24325.61,33651.22,18.0,39.0,676.0
246,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,1,401.0,15000.0,15000.0,15000.0,1208.0,3131.0,6407.0
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,2099.0,190000.0,387063.81,515000.0,271.0,565.5,980.0
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,1295.0,15000.0,31164.0,118779.0,2261.0,4650.0,8550.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,547.0,15300.0,19875.0,137640.0,2396.0,4860.0,8510.0
494,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,3,91.0,3750.0,6000.0,9850.0,2380.0,3990.0,6910.0
495,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,4,136.0,10000.0,100000.0,140000.0,171.5,396.5,765.5
500,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,9,126.0,7820.0,25000.0,180000.0,1380.0,2630.0,4880.0
501,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,10,77.0,48790.5,92500.0,190000.0,1080.0,2132.0,4750.0
502,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,11,53.0,75000.0,75000.0,75000.0,3260.0,4490.0,10800.0
517,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,33,39.0,1000.0,1000.0,1000.0,148.0,445.0,970.0
519,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,35,13.0,10000.0,53825.0,97650.0,740.0,1750.0,5580.0
530,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,50,5.0,100000.0,100000.0,100000.0,509.0,1090.0,1926.0
543,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,70,208.0,12400.0,75000.0,175000.0,262.0,730.5,2146.0
551,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,78,224.0,117680.0,140000.0,195000.0,519.5,766.5,1059.5
561,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,200,2105.0,175000.0,250000.0,325000.0,250.0,567.0,1004.0
564,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,203,24.0,95000.0,123600.0,160000.0,216.5,534.0,1037.0
565,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,204,71.0,20000.0,45000.0,60000.0,19.0,50.0,192.0
570,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,222,99.0,280000.0,400000.0,550000.0,148.0,320.0,500.0
572,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,240,67.0,126125.0,170000.0,231500.0,1512.0,2325.0,4398.0
579,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,247,67.0,35000.0,112500.0,175000.0,150.0,652.5,2980.0
583,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,263,5.0,850000.0,850000.0,850000.0,569.0,734.0,742.0
585,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,265,6.0,150000.0,300000.0,845000.0,341.0,1025.0,1516.0
628,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,371,29.0,137500.0,375000.0,695000.0,450.0,800.0,1616.0
647,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,407,88.0,185000.0,255000.0,350000.0,151.0,387.5,799.0
695,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,503,15.0,30000.0,37500.0,60000.0,169.0,371.0,1470.0
722,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,539,37.0,57452.0,200000.0,410000.0,415.5,1252.0,6084.5
738,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,1,721.0,4200.0,16200.0,41814.0,1421.0,3225.0,6632.0
739,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,2,347.0,1499.0,4935.0,17122.5,1212.0,3056.0,5910.0
740,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,3,62.0,18834.16,24500.0,33000.0,1662.0,3075.0,4951.0
741,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,4,183.0,11250.0,38000.0,196875.0,180.0,448.0,849.0
746,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,9,120.0,540.0,2281.0,6000.0,1605.0,2990.0,4887.0
747,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,10,40.0,158500.0,158500.0,158500.0,765.5,1442.5,3450.0
763,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,33,66.0,1000.0,1000.0,1000.0,210.0,443.5,1120.0
776,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,50,27.0,1800.0,4650.0,7500.0,400.0,1224.0,5322.0
786,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,67,8.0,40436.4,40436.4,40436.4,2323.5,5072.0,6501.5
789,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,70,826.0,4200.0,10637.5,69500.0,97.0,356.0,1282.0
797,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,78,828.0,2500.0,20850.0,160000.0,219.5,362.0,704.0
803,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,164,63.0,350000.0,350000.0,350000.0,210.0,679.0,1493.0
807,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,200,3241.0,175000.0,260000.0,330000.0,275.0,567.0,987.0
811,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,204,106.0,20000.0,38500.0,83750.0,19.0,24.5,151.0
816,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,222,116.0,300.0,190150.0,380000.0,165.0,279.0,539.0
818,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,240,49.0,19900.0,335000.0,675000.0,1545.0,3577.0,6728.0
822,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,244,11.0,155000.0,234412.75,313825.5,1432.0,2584.0,2835.0
825,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,247,61.0,19077.0,20000.0,53000.0,247.0,1162.0,4495.0
831,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,265,28.0,26778.78,575000.0,881300.0,1195.0,1873.0,3946.5
872,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,357,18.0,118988.89,118988.89,118988.89,1350.0,7551.5,18881.0
874,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,371,68.0,60000.0,3101019.7,3300000.0,390.0,1818.0,5337.0
893,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,407,208.0,175000.0,290000.0,355000.0,123.0,237.0,588.5
920,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,443,6.0,16647039.0,16647039.0,16647039.0,2668.0,3247.0,3412.0
924,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,460,70.0,2500.0,2500.0,2500.0,1690.0,2942.0,6000.0
939,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,501,9.0,4302.5,4302.5,4302.5,2903.0,9213.0,9591.0
941,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,503,29.0,48200.0,144750.0,180350.0,194.0,538.0,1382.0
968,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,539,172.0,3750.0,9288.5,416250.0,64.0,520.0,1558.0
980,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,552,61.0,70500.0,147750.0,225000.0,257.0,466.0,788.0
984,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,1,253.0,8222.5,13635.0,105060.98,1892.0,3820.0,6750.0
985,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,2,97.0,10000.0,10000.0,10000.0,1480.0,2780.0,5800.0
987,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,4,20.0,10000.0,10000.0,10000.0,337.5,572.0,903.5
1035,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,70,43.0,16800.0,45000.0,82500.0,404.0,1500.0,5230.0
1043,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,78,47.0,51000.0,100500.0,150000.0,455.0,690.0,968.0
1053,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,200,363.0,98287.2,200000.0,290000.0,356.0,623.5,975.0
1139,2000,Région flamande,Vlaams Gewest,Flämische Region,PARTAGE,407,5.0,60000.0,60000.0,60000.0,155.0,358.0,710.0
