,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,757.0,8875.0,17192.5,56157.475,1916.0,3950.0,7585.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,406.0,6174.8,26250.0,75000.0,2111.0,4000.0,8955.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,97.0,10000.0,10000.0,10000.0,1670.0,2846.0,5250.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,170.0,7500.0,10750.0,17079.14,113.0,305.0,546.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,118.0,1843.41,4921.705,8000.0,1700.0,3615.0,7380.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,46.0,7500.0,16830.0,26160.0,1076.0,2356.0,3606.0
10,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,11,7.0,150000.0,150000.0,150000.0,913.0,1823.0,3333.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,30.0,1000.0,1000.0,1000.0,384.0,980.5,2185.0
28,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,36,11.0,12000.0,12000.0,12000.0,2849.0,3807.0,4624.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,383.0,7100.0,17600.0,39700.0,40.0,164.0,684.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,232.0,86250.0,135000.0,235000.0,364.5,566.0,907.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,2012.0,100000.0,230000.0,344000.0,252.0,489.5,892.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,19.0,6387.5,16750.0,27750.0,18.0,115.0,253.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,54.0,12000.0,18375.0,34000.0,16.0,20.5,72.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,35.0,300000.0,535000.0,800000.0,217.0,448.0,1102.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,47.0,52145.85,305000.0,336000.0,1942.0,3320.0,6722.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,44.0,12320.0,70000.0,123490.0,103.0,385.0,1661.0
89,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,261,5.0,100000.0,525000.0,4141000.0,2426.0,6382.0,11166.0
93,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,265,8.0,8500.0,17875.0,29140.025,1359.0,1765.5,3036.5
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,34.0,59250.0,280000.0,300000.0,351.0,688.0,1585.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,61.0,40000.0,184200.755,234166.66,165.0,280.0,655.0
161,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,413,8.0,8400.0,8400.0,8400.0,589.0,864.0,1784.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,23.0,40000.0,45000.0,124000.0,242.0,1276.0,2000.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,32.0,5000.0,7740.0,9333.0,129.5,385.0,838.0
231,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,540,190.0,500.0,4000.0,25000.0,66.0,285.0,878.0
