,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,460.0,10300.71,26250.0,78500.0,1556.5,3395.0,5905.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,203.0,12000.0,32482.36,101000.0,1800.0,3400.0,6700.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,56.0,85000.0,85000.0,85000.0,1330.0,2363.0,3771.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,84.0,1000.0,7800.0,21328.0,173.0,449.0,769.5
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,68.0,5000.0,7350.0,7500.0,1062.0,3102.0,5040.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,49.0,26252.24,43126.12,60000.0,947.0,2276.0,4531.0
25,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,33,58.0,2596.52,2596.52,2596.52,182.0,411.0,1335.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,13.0,4000.0,4000.0,4000.0,143.0,450.0,1823.0
28,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,36,6.0,19238.0,19238.0,19238.0,1625.0,2655.0,3125.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,452.0,4500.0,15000.0,65030.0,53.0,183.5,651.5
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,119.0,75000.0,176500.0,326000.0,272.0,526.0,762.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1528.0,93750.0,215000.0,308000.0,230.0,470.0,887.5
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,16.0,143000.0,440943.25,738886.5,35.5,409.0,864.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,42.0,20000.0,35250.0,246040.66,17.0,18.5,110.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,25.0,311816.645,360000.0,548747.0,105.0,227.0,426.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,32.0,105000.0,126250.0,175000.0,950.5,2523.5,4527.5
89,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,261,6.0,164175.0,164175.0,164175.0,811.0,1128.5,1960.0
91,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,263,5.0,85000.0,85000.0,85000.0,151.0,208.0,924.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,13.0,12656.0,12656.0,12656.0,358.0,520.0,1133.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,54.0,71000.0,125000.0,230000.0,144.0,237.5,387.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,14.0,15000.0,54687.5,248000.0,553.0,664.5,1480.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,24.0,6507.5,9700.0,48092.105,42.0,272.0,1406.5
