,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,506.0,10302.075,22043.875,51000.0,1500.0,3319.0,6620.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,259.0,12600.0,35500.0,52500.0,2000.0,4105.0,8206.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,51.0,6528.0,11449.0,16370.0,2990.0,3825.0,7010.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,99.0,900.0,1836.0,34841.25,84.0,269.0,650.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,75.0,10450.0,35450.0,105500.0,1345.0,3245.0,9900.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,46.0,22584.0,180000.0,210000.0,1062.0,2299.5,3764.0
10,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,11,12.0,18080.0,18080.0,18080.0,2862.5,5685.0,12634.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,24.0,2333.33,2333.33,2333.33,512.5,1335.0,5450.5
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,474.0,3319.45,20851.0,107500.0,35.0,128.0,620.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,198.0,62320.0,100000.0,201230.0,348.0,602.5,1000.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1761.0,100000.0,220000.0,325000.0,240.0,480.0,868.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,17.0,23135.0,53135.0,108500.0,288.0,685.0,1473.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,40.0,47742.98,127500.0,262500.0,18.0,36.0,187.5
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,38.0,175000.0,376000.0,495000.0,144.0,221.0,311.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,33.0,220000.0,272500.0,300000.0,1106.0,2287.0,3360.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,25.0,29190.0,54595.0,80000.0,180.0,917.0,2802.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,15.0,59400.0,153061.0,275000.0,595.0,1119.0,2550.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,50.0,65000.0,228850.0,282000.0,140.0,265.0,709.0
