,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,536.0,10000.0,25804.75,55575.0,1449.0,3280.0,6350.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,179.0,11181.0,27500.0,64000.0,1959.0,3690.0,6654.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,30.0,5000.0,12380.0,19760.0,1800.0,4335.0,6682.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,73.0,11000.0,15400.0,50000.0,122.0,402.0,745.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,101.0,4000.0,195000.0,517500.0,1420.0,3200.0,6362.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,36.0,4680.0,11000.0,20000.0,1186.0,1480.0,2925.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,22.0,130000.0,130000.0,130000.0,330.0,885.0,2070.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,424.0,8000.0,30000.0,60065.7,51.0,185.5,876.5
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,116.0,120000.0,200000.0,300000.0,396.5,509.0,776.5
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1447.0,86000.0,205000.0,305000.0,260.0,514.0,889.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,15.0,21000.0,40000.0,151800.0,35.0,222.0,625.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,45.0,21600.0,52500.0,184400.0,19.0,61.0,291.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,21.0,142500.0,274000.0,750000.0,191.0,255.0,480.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,37.0,147000.0,202000.0,299000.0,1860.0,2870.0,4068.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,14.0,33373.36,149640.0,7943852.54,310.0,762.0,2194.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,37.0,124000.0,272288.0,304500.0,144.0,307.0,807.0
201,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,501,5.0,229999.2,229999.2,229999.2,385.0,3030.0,4879.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,21.0,24885.52,32500.0,90000.0,66.5,181.0,1741.5
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,3948.0,210000.0,280000.0,350000.0,251.0,495.5,894.0
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,1853.0,25000.0,112500.0,180000.0,2360.0,4600.0,8419.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,734.0,28158.5,101950.0,200000.0,2178.0,4330.0,9525.0
494,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,3,110.0,5146.4,46573.2,88000.0,1710.0,3125.0,4937.0
495,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,4,111.0,55000.0,89250.0,122000.0,324.0,492.0,826.0
500,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,9,159.0,2800.0,6542.5,160000.0,1330.0,2832.0,5270.0
501,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,10,78.0,19405.0,22192.5,24980.0,502.0,1755.5,3228.0
519,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,35,18.0,200.0,68900.0,178000.0,280.0,701.5,1484.0
520,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,36,8.0,244000.0,244000.0,244000.0,600.0,1052.0,5023.5
540,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,67,11.0,94400.0,177200.0,260000.0,373.0,471.0,1143.0
