,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,583.0,7135.0,16600.0,41000.0,1660.0,3710.0,7119.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,281.0,10531.45,29000.0,50000.0,2110.0,4992.0,8470.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,110.0,10000.0,15300.0,19000.0,1635.0,3096.0,4605.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,132.0,33098.0,66773.0,115000.0,71.5,441.5,822.5
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,125.0,1771.43,7200.0,7250.0,1116.0,2580.0,6210.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,37.0,110000.0,110000.0,110000.0,890.0,1616.0,2995.0
25,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,33,56.0,9325.0,9325.0,9325.0,385.0,864.0,1970.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,594.0,5285.7,33523.25,81500.0,39.0,172.5,1008.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,220.0,50000.0,119627.5,179450.0,183.0,508.0,952.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1847.0,100000.0,205000.0,304500.0,237.0,497.5,949.5
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,17.0,36000.0,36000.0,36000.0,7.0,190.0,857.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,43.0,13375.0,33000.0,146800.0,17.0,25.0,156.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,34.0,110000.0,220000.0,350000.0,154.0,272.0,418.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,40.0,125000.0,199375.0,250000.0,1405.0,2666.5,3756.0
