,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,657.0,8257.0,13350.0,76000.0,1920.0,3720.0,7170.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,208.0,12943.775,35080.5,73500.0,1665.5,5005.5,8750.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,30.0,15000.0,15000.0,15000.0,580.0,1837.0,4333.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,81.0,3280.0,28000.0,43680.0,262.0,510.0,970.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,66.0,5704.0,7852.0,10000.0,1909.0,4462.5,7700.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,36.0,19500.0,19500.0,19500.0,663.5,1218.0,2138.0
48,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,67,5.0,70000.0,70000.0,70000.0,140.0,606.0,693.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,278.0,6000.0,22068.89,90000.0,43.0,201.0,966.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,143.0,95000.0,150000.0,285000.0,401.0,647.0,944.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1489.0,100000.0,212000.0,325000.0,238.0,482.0,911.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,11.0,18448.5,29224.25,40000.0,53.0,376.0,822.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,55.0,8000.0,14000.0,183000.0,20.0,39.0,196.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,23.0,180000.0,380000.0,575000.0,145.0,227.0,352.0
