,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,576.0,13000.0,28000.0,70580.0,1640.0,3645.0,6694.5
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,220.0,12000.0,42092.0,80058.0,1710.0,4212.5,7371.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,119.0,797.8,14450.0,45000.0,118.0,370.0,738.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,52.0,2472.0,6345.0,38000.0,1202.5,2120.0,4900.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,21.0,4540.2,47270.1,90000.0,623.0,1701.0,2890.0
10,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,11,9.0,9850.0,9850.0,9850.0,2039.0,3250.0,14850.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,720.0,5800.0,22000.0,45250.0,41.0,134.0,641.5
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,206.0,85000.0,148500.0,250000.0,414.0,662.0,962.0
65,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,164,8.0,220000.0,220000.0,220000.0,281.0,343.0,4557.5
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,2416.0,115000.0,214880.0,300000.0,240.0,471.0,882.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,29.0,30000.0,62500.0,112500.0,60.0,226.0,947.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,41.0,8000.0,11350.16,15000.0,19.0,30.0,172.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,36.0,233298.815,296166.665,452000.0,179.5,270.0,503.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,38.0,136000.0,170000.0,320000.0,1710.0,3281.0,6509.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,36.0,49934.33,120833.33,282500.0,337.0,888.5,2277.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,22.0,107500.0,122500.0,212500.0,392.0,1207.0,3142.0
150,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,402,7.0,40000.0,445000.0,850000.0,170.0,338.0,2902.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,70.0,150000.0,230000.0,317500.0,152.0,264.0,537.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,21.0,64200.0,130000.0,245000.0,212.0,900.0,1469.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,41.0,75000.0,100000.0,130000.0,20.0,298.0,959.0
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,8826.0,190000.0,190000.0,190000.0,251.0,500.0,864.0
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,1890.0,25000.0,100000.0,190000.0,2250.0,4530.0,8286.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,738.0,17500.0,118140.33,200000.0,2170.0,4715.0,8870.0
494,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,3,115.0,1000.0,1000.0,1000.0,1770.0,3250.0,5010.0
