,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,529.0,5500.0,13150.0,38050.0,1564.0,3890.0,6710.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,197.0,16160.25,23671.25,32250.0,1480.0,3940.0,8882.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,48.0,8800.0,8800.0,8800.0,2225.0,3770.0,6560.5
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,97.0,196.5,1550.0,8676.26,180.0,400.0,688.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,63.0,3000.0,4895.0,20000.0,1420.0,2875.0,4525.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,35.0,10000.0,12500.0,120000.0,1090.0,1671.0,2815.0
10,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,11,11.0,1000.0,1000.0,1000.0,993.0,1642.0,6642.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,13.0,9000.0,9000.0,9000.0,340.0,1404.0,4289.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,597.0,5000.0,16670.0,127500.0,41.0,145.0,795.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,139.0,100000.0,137500.0,220000.0,439.0,670.0,954.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1488.0,183500.0,240000.0,300000.0,220.0,450.0,841.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,33.0,15000.0,75000.0,100000.0,20.0,54.0,300.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,19.0,290000.0,340000.0,440000.0,177.0,225.0,422.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,35.0,125000.0,212000.0,300000.0,1166.0,2460.0,3601.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,14.0,30000.0,85000.0,100000.0,47.0,282.0,941.0
93,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,265,8.0,275000.0,450000.0,625000.0,652.0,1247.0,2424.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,18.0,87500.0,178437.5,253437.5,204.0,712.0,1975.0
150,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,402,7.0,320000.0,380000.0,515000.0,300.0,490.0,1795.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,67.0,160000.0,230000.0,350000.0,140.0,260.0,478.0
186,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,460,23.0,150000.0,150000.0,150000.0,708.0,2240.0,4515.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,10.0,115971.075,145000.0,185000.0,307.0,1162.0,2959.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,35.0,15000.0,82500.0,212800.0,76.0,439.0,1955.0
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,2275.0,57000.0,160000.0,250000.0,300.0,598.5,1044.5
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,2339.0,14620.0,44040.0,160000.0,2130.0,4425.0,8230.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,996.0,20000.0,50066.5,175000.0,2285.5,4665.0,9220.0
495,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,4,222.0,5200.0,70000.0,210000.0,310.0,613.5,970.0
500,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,9,254.0,1620.0,17150.0,250000.0,1220.0,2915.5,5515.0
501,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,10,90.0,3422.0,115000.0,230000.0,1058.0,2645.0,4350.0
517,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,33,69.0,750.0,750.0,750.0,312.0,528.0,1220.0
540,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,67,30.0,74250.0,78027.43,81804.86,377.0,650.0,918.0
543,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,70,397.0,27851.85,119052.5,180000.0,327.0,712.0,1499.0
551,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,78,529.0,100000.0,140000.0,190000.0,517.0,776.0,1100.0
561,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,200,3348.0,175000.0,240000.0,300000.0,250.0,556.0,1001.0
564,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,203,44.0,40000.0,112500.0,165000.0,146.0,517.0,1133.5
565,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,204,134.0,18000.0,100000.0,200000.0,18.0,51.0,363.0
570,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,222,187.0,275000.0,385000.0,585000.0,175.0,260.5,446.0
572,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,240,104.0,162500.0,250000.0,337500.0,1350.5,2519.0,4267.0
575,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,243,11.0,5000.0,5000.0,5000.0,89.0,391.5,562.0
576,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,244,14.0,4180.0,82090.0,160000.0,1287.0,4180.5,9152.0
579,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,247,70.0,70000.0,93232.0,180000.0,104.5,274.0,1186.0
581,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,261,10.0,250000.0,422262.0,525000.0,483.0,1003.5,2000.0
626,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,357,5.0,280000.0,280000.0,280000.0,431.0,484.0,530.0
