,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,539.0,6800.0,20380.0,80750.0,1830.0,3960.0,7850.0
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,220.0,13533.035,26040.0,84133.335,1865.0,3606.5,7308.5
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,52.0,5000.0,12540.0,20080.0,1430.0,2965.0,5210.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,77.0,11750.0,13375.0,60000.0,217.0,450.0,930.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,93.0,950.0,1907.5,91157.5,2150.0,5500.0,9590.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,29.0,3900.0,3900.0,3900.0,1050.0,2052.0,4234.0
27,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,35,17.0,2980.0,3065.0,3150.0,150.0,810.0,2676.0
28,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,36,6.0,30000.0,40000.0,50000.0,1400.0,4168.5,13500.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,423.0,3500.0,16250.0,30256.0,34.0,139.0,649.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,146.0,83188.0,137500.0,230992.0,268.0,605.5,929.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1603.0,100000.0,203226.485,320000.0,251.0,505.0,933.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,17.0,6000.0,15000.0,79500.0,104.0,326.0,1066.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,43.0,23333.34,60000.0,170000.0,20.0,60.5,288.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,32.0,139171.2,250000.0,385000.0,162.5,372.0,521.5
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,22.0,72610.705,212500.0,342500.0,1114.0,2439.0,4122.0
85,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,245,9.0,67500.0,67500.0,67500.0,247.0,1125.0,4112.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,16.0,56121.55,56121.55,56121.55,114.0,800.0,2620.5
93,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,265,5.0,75000.0,450000.0,825000.0,460.0,478.0,784.0
