,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,468.0,10400.0,21750.0,40000.0,2152.5,4164.5,7342.5
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,169.0,12524.0,27976.665,122500.0,1750.0,4450.0,9651.0
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,43.0,14326.0,16250.0,41250.0,2940.0,3975.0,8200.0
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,60.0,2545.56,66000.0,132250.0,161.0,412.0,718.5
4,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,5,8.0,250000.0,250000.0,250000.0,2401.5,4424.0,5832.5
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,61.0,7200.0,11130.0,13650.0,1530.0,3123.0,5460.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,20.0,40000.0,46666.665,53333.33,664.0,1468.0,4272.5
10,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,11,6.0,18500.0,18500.0,18500.0,1000.0,3642.0,5280.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,474.0,4375.0,23687.5,128000.0,37.0,124.5,864.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,126.0,105739.665,167500.0,224500.0,357.0,675.5,1046.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1295.0,175000.0,235000.0,300000.0,236.0,466.5,876.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,13.0,55360.0,100000.0,150000.0,300.0,886.0,1043.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,38.0,28000.0,37000.0,72131.365,19.0,63.5,298.0
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,24.0,185000.0,305796.97,440000.0,141.0,244.5,272.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,32.0,197500.0,275000.0,412500.0,1685.0,2808.5,4997.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,21.0,1000.0,75500.0,150000.0,200.0,1180.5,2905.5
89,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,261,6.0,128000.0,375604.0,623208.0,587.0,979.0,1466.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,24.0,294500.0,462500.0,650000.0,518.0,968.5,2342.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,62.0,130000.0,250000.0,350000.0,130.0,266.0,470.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,13.0,45000.0,140000.0,235000.0,198.0,287.0,1093.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,24.0,22000.0,95000.0,151000.0,62.0,248.5,1177.5
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,1503.0,50.0,104500.0,172000.0,313.0,625.0,1090.0
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,1722.0,10000.0,66819.5,211550.0,2316.0,4468.0,7900.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,659.0,9000.0,90000.0,224000.0,2408.0,4750.0,9642.0
494,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,3,133.0,50000.0,89000.0,128000.0,2010.0,3700.0,6135.0
495,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,4,189.0,15000.0,100000.0,175000.0,330.0,540.0,885.0
496,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,5,13.0,125000.0,237500.0,350000.0,560.0,1643.0,3959.0
500,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,9,166.0,3000.0,5850.0,26251.0,1670.0,3224.0,6988.0
501,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,10,65.0,40500.0,120000.0,290000.0,1235.0,1858.0,3380.0
517,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,33,45.0,800.0,800.0,800.0,126.0,266.0,602.0
519,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,35,30.0,2000.0,7500.0,20000.0,790.0,2160.0,5300.0
520,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,36,15.0,2500.0,2500.0,2500.0,782.0,2152.0,6523.0
540,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,67,23.0,89190.0,150000.0,170000.0,285.0,353.0,886.0
543,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,70,264.0,35000.0,127500.0,170000.0,440.0,961.0,2163.5
551,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,78,369.0,120000.0,150000.0,200000.0,530.0,782.0,1087.0
561,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,200,2795.0,170000.0,233666.665,300000.0,225.0,522.0,953.0
564,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,203,28.0,12000.0,75000.0,180000.0,287.5,656.0,1162.5
565,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,204,123.0,25000.0,48000.0,127500.0,18.0,38.0,320.0
570,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,222,168.0,300000.0,403500.0,592500.0,186.5,313.5,516.0
572,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,240,104.0,150000.0,300000.0,315000.0,1045.5,2219.0,5262.5
576,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,244,8.0,110000.0,110000.0,110000.0,536.0,1217.0,1607.0
577,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,245,12.0,170000.0,170000.0,170000.0,248.5,801.0,5907.5
579,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,247,73.0,10000.0,107500.0,180000.0,113.0,726.5,1640.0
581,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,261,6.0,400000.0,800000.0,1200000.0,1355.0,1617.5,2469.0
628,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,371,25.0,92500.0,202500.0,565000.0,312.0,509.0,2423.0
647,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,407,156.0,185000.0,270000.0,400000.0,139.0,366.0,678.0
695,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,503,35.0,35000.0,115000.0,210000.0,168.0,777.0,1584.0
722,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,539,62.0,100000.0,125000.0,327825.0,160.0,918.0,4416.0
738,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,1,725.0,6000.0,9000.0,28640.0,1735.0,3541.0,6825.0
739,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,2,305.0,3060.0,11738.5,16480.0,1599.0,2935.0,7600.0
740,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,3,93.0,4870.0,5165.0,12770.0,2045.0,3740.0,6740.0
741,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,4,182.0,10989.0,12100.0,12500.0,120.0,355.0,857.0
746,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,9,84.0,1970.0,2970.0,6045.0,1237.0,3010.0,5451.0
747,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,10,72.0,15500.0,116875.0,218250.0,995.0,1727.5,3732.5
748,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,11,24.0,120000.0,120000.0,120000.0,1610.0,2476.0,5724.0
763,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,33,42.0,3870.0,7935.0,12000.0,127.0,441.0,856.0
765,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,35,32.0,120.0,1700.0,13300.0,383.0,1155.0,5200.0
766,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,36,7.0,500000.0,500000.0,500000.0,2002.0,3150.0,3937.0
776,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,50,15.0,4000.0,10160.0,16320.0,533.0,974.0,2185.0
789,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,70,674.0,2500.0,10500.0,160000.0,101.0,430.0,1380.0
797,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,78,807.0,5000.0,105000.0,150000.0,300.0,513.0,974.0
803,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,164,42.0,5000.0,16000.0,27000.0,292.0,609.0,1485.0
807,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,200,3262.0,200000.0,260000.0,320000.0,280.0,578.0,992.5
810,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,203,37.0,2500.0,2750.0,3000.0,97.0,901.0,1612.0
811,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,204,82.0,27000.0,42500.0,75000.0,23.5,90.5,428.0
816,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,222,154.0,242500.0,527500.0,1080500.0,195.0,351.0,507.0
818,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,240,63.0,178000.0,220000.0,322500.0,1351.0,2310.0,3680.0
822,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,244,10.0,15000.0,36750.0,58500.0,473.5,737.0,9775.0
825,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,247,39.0,7625.0,21550.0,42050.0,290.0,804.0,1220.0
827,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,261,12.0,450000.0,540000.0,630000.0,569.0,1802.5,8132.0
831,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,265,31.0,22623.945,57500.0,435337.5,493.0,2225.0,3610.0
858,2000,Région flamande,Vlaams Gewest,Flämische Region,OTHER,343,6.0,2746488.76,2904744.38,3063000.0,7029.0,10545.5,13316.0
