,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
0,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,1,564.0,5831.72,17714.33,41961.24,1565.0,3258.0,6071.5
1,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,2,252.0,6500.0,16666.67,33335.0,1890.0,4210.0,8111.5
2,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,3,52.0,7000.0,20000.0,94000.0,1533.5,2685.5,4599.5
3,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,4,85.0,522.9,16000.0,31000.0,169.0,355.0,720.0
8,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,9,77.0,1600.0,4609.75,5000.0,970.0,2118.0,4636.0
9,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,10,37.0,115175.0,115175.0,115175.0,638.0,1134.0,2130.0
51,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,70,406.0,15625.0,50800.0,145000.0,42.0,169.0,1015.0
59,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,78,185.0,95000.0,160000.0,270000.0,472.0,726.0,1120.0
69,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,200,1910.0,97500.0,200000.0,310000.0,233.0,477.0,869.0
72,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,203,18.0,17000.0,40000.0,62914.0,45.0,222.5,1288.0
73,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,204,45.0,2000.0,72750.0,116000.0,21.0,90.0,177.5
78,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,222,31.0,168000.0,182500.0,430000.0,161.0,271.0,510.0
80,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,240,32.0,84975.0,120000.0,325000.0,996.5,2279.0,3777.0
87,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,247,17.0,28000.0,30000.0,126666.0,757.0,1546.0,5008.0
93,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,265,26.0,275000.0,350000.0,2100000.0,350.0,1098.0,2711.0
136,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,371,33.0,125000.0,176000.0,205493.48,271.0,1236.0,2055.0
137,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,372,9.0,5817.5,5817.5,5817.5,25.0,83.0,227.0
155,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,407,65.0,100000.0,185000.0,300000.0,154.0,293.0,549.0
161,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,413,5.0,65000.0,65000.0,65000.0,383.0,650.0,1464.0
203,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,503,13.0,20000.0,27500.0,100000.0,155.0,937.0,1438.0
230,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,539,25.0,19200.0,19200.0,19200.0,75.5,363.5,1622.0
231,2000,Région flamande,Vlaams Gewest,Flämische Region,CESSION,540,74.0,16000.0,19375.0,22750.0,92.0,233.0,835.0
315,2000,Région flamande,Vlaams Gewest,Flämische Region,COMMUNAUTE,200,5982.0,7827.75,7827.75,7827.75,256.0,510.0,888.0
492,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,1,2049.0,12500.0,60150.0,167310.0,2040.0,4035.0,7857.0
493,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,2,800.0,24300.0,125000.0,200000.0,2237.5,4377.0,8963.0
494,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,3,173.0,1655.0,5130.5,8606.0,1850.0,3320.0,5035.0
495,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,4,161.0,8000.0,61750.0,150000.0,212.0,431.0,717.0
500,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,9,134.0,8000.0,10491.0,13470.75,1540.0,3267.0,6480.0
501,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,10,92.0,135000.0,150000.0,175000.0,852.0,1581.5,3400.5
517,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,33,63.0,900.0,900.0,900.0,310.0,521.0,945.0
519,2000,Région flamande,Vlaams Gewest,Flämische Region,DONATIMMEUB,35,33.0,40000.0,70000.0,100000.0,421.0,1220.0,1829.0
