,NISCode,NameFre,NameDut,NameGer,TransactionType,ParcelNature,ParcelsNumber,PriceP25,PriceP50,PriceP75,ParcelsAreaP25,ParcelsAreaP50,ParcelsAreaP75
1545,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,VENTEIMMEUB,200,25.0,355000.0,410000.0,530000.0,213.0,324.0,363.0
2037,11001,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,AARTSELAAR  1 AFD,TOTAL,200,63.0,340000.0,390000.0,488000.0,211.0,340.0,690.0
4251,11002,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,ANTWERPEN  1 AFD,TOTAL,200,6.0,650000.0,975000.0,1300000.0,42.0,58.0,103.0
4497,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,CESSION,200,5.0,238000.0,252879.0,310000.0,81.0,112.0,156.0
5973,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,200,32.0,345000.0,394000.0,515000.0,69.5,104.5,168.0
6059,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,VENTEIMMEUB,407,5.0,200000.0,210000.0,289700.0,64.0,80.0,120.0
6465,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,200,62.0,270000.0,362500.0,497000.0,75.0,114.0,165.0
6551,11003,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,ANTWERPEN 21 AFD/BERCHEM  1 AFD/,TOTAL,407,7.0,200000.0,210000.0,289700.0,64.0,90.0,140.0
7134,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,DONATIMMEUB,1,6.0,525000.0,525000.0,525000.0,2151.0,3519.0,7832.0
7203,11004,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,BOECHOUT  1 AFD/BOECHOUT/,DONATIMMEUB,200,5.0,132985.59,146250.0,402000.0,249.0,275.0,3984.0
